track_id,h5_path,midi_path,cluster,distance_to_centroid
TRAGOEW128F427A209,..\data\dataset\A\G\O\TRAGOEW128F427A209.h5,,4,3.7650483
TRAGORW128F14AA843,..\data\dataset\A\G\O\TRAGORW128F14AA843.h5,,1,4.2378793
TRAGPKF128F427B439,..\data\dataset\A\G\P\TRAGPKF128F427B439.h5,,4,3.2520115
TRAGPKH128F931A900,..\data\dataset\A\G\P\TRAGPKH128F931A900.h5,,6,3.96181
TRAGQGC12903C9C3D0,..\data\dataset\A\G\Q\TRAGQGC12903C9C3D0.h5,,2,3.8489578
TRAGQOE128F92DD8E6,..\data\dataset\A\G\Q\TRAGQOE128F92DD8E6.h5,,5,2.417473
TRAGQVJ128F4223449,..\data\dataset\A\G\Q\TRAGQVJ128F4223449.h5,,0,3.1698208
TRAGRGB128F933E02D,..\data\dataset\A\G\R\TRAGRGB128F933E02D.h5,,3,3.7780118
TRAGRMQ12903CA69AC,..\data\dataset\A\G\R\TRAGRMQ12903CA69AC.h5,,6,4.4565306
TRAGTAF128F14895EC,..\data\dataset\A\G\T\TRAGTAF128F14895EC.h5,,7,4.7644525
TRAGTVW128F930B15A,..\data\dataset\A\G\T\TRAGTVW128F930B15A.h5,,1,3.692488
TRAGUHD128F92DE226,..\data\dataset\A\G\U\TRAGUHD128F92DE226.h5,,7,3.5681899
TRAGUYM128E0784428,..\data\dataset\A\G\U\TRAGUYM128E0784428.h5,,7,4.689745
TRAGVSG128F42782F2,..\data\dataset\A\G\V\TRAGVSG128F42782F2.h5,,4,3.8775702
TRAGWFY128E0789A35,..\data\dataset\A\G\W\TRAGWFY128E0789A35.h5,,1,2.4611087
TRAGWKV128F92C316A,..\data\dataset\A\G\W\TRAGWKV128F92C316A.h5,,7,3.5225883
TRAGXBC128F148E5CC,..\data\dataset\A\G\X\TRAGXBC128F148E5CC.h5,,2,4.605512
TRAGXNT12903CEB1B9,..\data\dataset\A\G\X\TRAGXNT12903CEB1B9.h5,,0,3.0077562
TRAGZTU128F9348113,..\data\dataset\A\G\Z\TRAGZTU128F9348113.h5,,7,3.0571969
TRAHACR128F14695DB,..\data\dataset\A\H\A\TRAHACR128F14695DB.h5,,7,3.2546387
TRAHBJE128F149AB53,..\data\dataset\A\H\B\TRAHBJE128F149AB53.h5,,5,5.5173526
TRAHBQD12903CE104A,..\data\dataset\A\H\B\TRAHBQD12903CE104A.h5,,2,4.951176
TRAHCLW12903CB611D,..\data\dataset\A\H\C\TRAHCLW12903CB611D.h5,,6,3.6229208
TRAHDAF128EF343C32,..\data\dataset\A\H\D\TRAHDAF128EF343C32.h5,,0,3.9007454
TRAHEBY12903CE57F6,..\data\dataset\A\H\E\TRAHEBY12903CE57F6.h5,,7,3.767095
TRAHEJP128F930F4C5,..\data\dataset\A\H\E\TRAHEJP128F930F4C5.h5,,5,4.70324
TRAHEQC128F42153D6,..\data\dataset\A\H\E\TRAHEQC128F42153D6.h5,,7,2.0426667
TRAHFAO12903CBCD36,..\data\dataset\A\H\F\TRAHFAO12903CBCD36.h5,,7,3.535134
TRAHFJX128F93585D5,..\data\dataset\A\H\F\TRAHFJX128F93585D5.h5,,2,3.649579
TRAHHAY12903CD8B6F,..\data\dataset\A\H\H\TRAHHAY12903CD8B6F.h5,,4,3.6889255
TRAHIGT12903CC04A8,..\data\dataset\A\H\I\TRAHIGT12903CC04A8.h5,,6,4.11991
TRAHIHC128F933D45F,..\data\dataset\A\H\I\TRAHIHC128F933D45F.h5,,2,5.18075
TRAHJTS12903CB6DF1,..\data\dataset\A\H\J\TRAHJTS12903CB6DF1.h5,,4,3.9246228
TRAHKEO12903CA8E63,..\data\dataset\A\H\K\TRAHKEO12903CA8E63.h5,,0,4.584542
TRAHKLC12903CC632E,..\data\dataset\A\H\K\TRAHKLC12903CC632E.h5,,6,2.7128315
TRAHKNR12903CF5E7A,..\data\dataset\A\H\K\TRAHKNR12903CF5E7A.h5,,2,3.3706756
TRAHKQA12903CE7ED4,..\data\dataset\A\H\K\TRAHKQA12903CE7ED4.h5,,5,2.797035
TRAHLBO128F9340FEE,..\data\dataset\A\H\L\TRAHLBO128F9340FEE.h5,,5,5.0686965
TRAHLDV128F934122A,..\data\dataset\A\H\L\TRAHLDV128F934122A.h5,,7,3.9194343
TRAHLGU128F1467351,..\data\dataset\A\H\L\TRAHLGU128F1467351.h5,,7,4.986878
TRAHLIF128F92E9CCF,..\data\dataset\A\H\L\TRAHLIF128F92E9CCF.h5,,0,4.3296275
TRAHLOO128F4272EA1,..\data\dataset\A\H\L\TRAHLOO128F4272EA1.h5,,1,3.0559108
TRAHLPN128F426CEBA,..\data\dataset\A\H\L\TRAHLPN128F426CEBA.h5,,7,3.859978
TRAHLRJ128F1488710,..\data\dataset\A\H\L\TRAHLRJ128F1488710.h5,,1,3.669466
TRAHMCZ128EF3602D0,..\data\dataset\A\H\M\TRAHMCZ128EF3602D0.h5,,6,4.412158
TRAHMHQ12903CEC9A9,..\data\dataset\A\H\M\TRAHMHQ12903CEC9A9.h5,,2,6.023938
TRAHNTD128F9310CF6,..\data\dataset\A\H\N\TRAHNTD128F9310CF6.h5,,5,3.83256
TRAHOOM128F427F234,..\data\dataset\A\H\O\TRAHOOM128F427F234.h5,,7,3.0412347
TRAHPMK128F428EE53,..\data\dataset\A\H\P\TRAHPMK128F428EE53.h5,,2,3.2098482
TRAHPNR12903CB0EC4,..\data\dataset\A\H\P\TRAHPNR12903CB0EC4.h5,,7,3.3147817
TRAHPVG128F42BB310,..\data\dataset\A\H\P\TRAHPVG128F42BB310.h5,,5,2.8701859
TRAHQST128F425CBE6,..\data\dataset\A\H\Q\TRAHQST128F425CBE6.h5,,2,4.064001
TRAHRRN12903CF8AAE,..\data\dataset\A\H\R\TRAHRRN12903CF8AAE.h5,,1,3.1902905
TRAHRWJ12903CFACFF,..\data\dataset\A\H\R\TRAHRWJ12903CFACFF.h5,,6,3.5227509
TRAHSEO128F42274CD,..\data\dataset\A\H\S\TRAHSEO128F42274CD.h5,,6,3.420795
TRAHSPZ128E079951F,..\data\dataset\A\H\S\TRAHSPZ128E079951F.h5,,3,4.820525
TRAHSXR128F9329F69,..\data\dataset\A\H\S\TRAHSXR128F9329F69.h5,,7,3.5767748
TRAHTNB12903CCDCCE,..\data\dataset\A\H\T\TRAHTNB12903CCDCCE.h5,,4,3.8685074
TRAHTSR12903D0681A,..\data\dataset\A\H\T\TRAHTSR12903D0681A.h5,,6,3.711506
TRAHUCB128F930E732,..\data\dataset\A\H\U\TRAHUCB128F930E732.h5,,1,2.9716609
TRAHUDW128F423C7A5,..\data\dataset\A\H\U\TRAHUDW128F423C7A5.h5,,7,5.694236
TRAHVNL128F4267754,..\data\dataset\A\H\V\TRAHVNL128F4267754.h5,,7,3.7010722
TRAHWAV128F42562B1,..\data\dataset\A\H\W\TRAHWAV128F42562B1.h5,,1,3.0806966
TRAHXFH128F4294BDE,..\data\dataset\A\H\X\TRAHXFH128F4294BDE.h5,,6,3.9277084
TRAHXJE12903CEE650,..\data\dataset\A\H\X\TRAHXJE12903CEE650.h5,,5,2.5683289
TRAHZQU128F92DDCAB,..\data\dataset\A\H\Z\TRAHZQU128F92DDCAB.h5,,7,3.136468
TRAIAIX128EF343EEB,..\data\dataset\A\I\A\TRAIAIX128EF343EEB.h5,,1,4.097456
TRAIAOW128F423A494,..\data\dataset\A\I\A\TRAIAOW128F423A494.h5,,1,2.0348725
TRAIAQW128F422E97D,..\data\dataset\A\I\A\TRAIAQW128F422E97D.h5,,0,4.5955396
TRAIASQ128F933590A,..\data\dataset\A\I\A\TRAIASQ128F933590A.h5,,6,3.7593188
TRAIBBL128F424F0A1,..\data\dataset\A\I\B\TRAIBBL128F424F0A1.h5,,6,3.8110201
TRAIBDS128F92F375B,..\data\dataset\A\I\B\TRAIBDS128F92F375B.h5,,6,3.6232486
TRAICTQ128F4282233,..\data\dataset\A\I\C\TRAICTQ128F4282233.h5,,4,6.289906
TRAIDRB128F14889C9,..\data\dataset\A\I\D\TRAIDRB128F14889C9.h5,,2,3.656338
TRAIEEA128F93111A8,..\data\dataset\A\I\E\TRAIEEA128F93111A8.h5,,2,5.4372125
TRAIEKM128F4267DCA,..\data\dataset\A\I\E\TRAIEKM128F4267DCA.h5,,7,3.6829486
TRAIERX12903CBE43A,..\data\dataset\A\I\E\TRAIERX12903CBE43A.h5,,6,3.5141873
TRAIESZ128F42555B4,..\data\dataset\A\I\E\TRAIESZ128F42555B4.h5,,1,4.5226297
TRAIEYD128F92D18F2,..\data\dataset\A\I\E\TRAIEYD128F92D18F2.h5,,1,3.8124561
TRAIFHX128F429A87C,..\data\dataset\A\I\F\TRAIFHX128F429A87C.h5,,0,4.2509613
TRAIFLV12903CCFECD,..\data\dataset\A\I\F\TRAIFLV12903CCFECD.h5,,4,3.9064555
TRAIFVA128F426B65F,..\data\dataset\A\I\F\TRAIFVA128F426B65F.h5,,1,4.337882
TRAIGEZ12903CC1322,..\data\dataset\A\I\G\TRAIGEZ12903CC1322.h5,,2,3.8194952
TRAIGUN12903D0F654,..\data\dataset\A\I\G\TRAIGUN12903D0F654.h5,,1,3.590835
TRAIGWU12903CF83DB,..\data\dataset\A\I\G\TRAIGWU12903CF83DB.h5,,5,3.8539975
TRAIHOZ128F934BF7E,..\data\dataset\A\I\H\TRAIHOZ128F934BF7E.h5,,0,7.898007
TRAIHXQ128F42A1CC3,..\data\dataset\A\I\H\TRAIHXQ128F42A1CC3.h5,,4,4.9506645
TRAIIYB128F9336B26,..\data\dataset\A\I\I\TRAIIYB128F9336B26.h5,,1,4.2121205
TRAILJQ128F4259AC5,..\data\dataset\A\I\L\TRAILJQ128F4259AC5.h5,,0,4.062979
TRAILWT128F92CB77E,..\data\dataset\A\I\L\TRAILWT128F92CB77E.h5,,4,4.14353
TRAIMRN128E0791E72,..\data\dataset\A\I\M\TRAIMRN128E0791E72.h5,,1,2.11817
TRAINPK128F14641E8,..\data\dataset\A\I\N\TRAINPK128F14641E8.h5,,0,5.279795
TRAINSE128F14537B6,..\data\dataset\A\I\N\TRAINSE128F14537B6.h5,,7,3.0821786
TRAIPQP128F92FEB80,..\data\dataset\A\I\P\TRAIPQP128F92FEB80.h5,,4,4.3226686
TRAIQCB12903CEB776,..\data\dataset\A\I\Q\TRAIQCB12903CEB776.h5,,6,3.2873116
TRAIQJS128F4256049,..\data\dataset\A\I\Q\TRAIQJS128F4256049.h5,,0,5.858434
TRAIQNE128F423851B,..\data\dataset\A\I\Q\TRAIQNE128F423851B.h5,,6,3.4857202
TRAIQNF128F428386A,..\data\dataset\A\I\Q\TRAIQNF128F428386A.h5,,5,3.4660168
TRAIRCF128F931BD2A,..\data\dataset\A\I\R\TRAIRCF128F931BD2A.h5,,5,2.7762833
TRAIRUB128F425F17D,..\data\dataset\A\I\R\TRAIRUB128F425F17D.h5,,7,3.9764535
TRAISCV128F92E099B,..\data\dataset\A\I\S\TRAISCV128F92E099B.h5,,5,3.9855642
TRAISYQ128EF342A65,..\data\dataset\A\I\S\TRAISYQ128EF342A65.h5,,0,3.206901
TRAITHR128F42B7E26,..\data\dataset\A\I\T\TRAITHR128F42B7E26.h5,,2,5.229967
TRAITPW128F42782B2,..\data\dataset\A\I\T\TRAITPW128F42782B2.h5,,0,4.3626447
TRAIUAJ128F145EEDA,..\data\dataset\A\I\U\TRAIUAJ128F145EEDA.h5,,6,4.62755
TRAIVDJ128F92CB702,..\data\dataset\A\I\V\TRAIVDJ128F92CB702.h5,,2,4.670817
TRAIWKU128F9304D05,..\data\dataset\A\I\W\TRAIWKU128F9304D05.h5,,4,9.108094
TRAIWXX128F1461FE9,..\data\dataset\A\I\W\TRAIWXX128F1461FE9.h5,,6,3.5854528
TRAIYAV12903CE8475,..\data\dataset\A\I\Y\TRAIYAV12903CE8475.h5,,5,4.3232193
TRAIYBV128F92EA359,..\data\dataset\A\I\Y\TRAIYBV128F92EA359.h5,,1,4.144129
TRAJANQ12903CCDF7F,..\data\dataset\A\J\A\TRAJANQ12903CCDF7F.h5,,7,3.7710664
TRAJBFE128F42B006B,..\data\dataset\A\J\B\TRAJBFE128F42B006B.h5,,7,2.1683502
TRAJCDM128F42AF5E8,..\data\dataset\A\J\C\TRAJCDM128F42AF5E8.h5,,6,4.459029
TRAJCGT128F423973D,..\data\dataset\A\J\C\TRAJCGT128F423973D.h5,,5,3.3580453
TRAJCGX12903D03AC7,..\data\dataset\A\J\C\TRAJCGX12903D03AC7.h5,,6,3.705042
TRAJDQJ128F92DBB16,..\data\dataset\A\J\D\TRAJDQJ128F92DBB16.h5,,6,4.7674994
TRAJDTG128F148F3FC,..\data\dataset\A\J\D\TRAJDTG128F148F3FC.h5,,1,3.3237307
TRAJDVB128F9341034,..\data\dataset\A\J\D\TRAJDVB128F9341034.h5,,1,4.2995768
TRAJFBN128F930527C,..\data\dataset\A\J\F\TRAJFBN128F930527C.h5,,6,3.93128
TRAJFCD128F42226F6,..\data\dataset\A\J\F\TRAJFCD128F42226F6.h5,,5,3.1094503
TRAJGCP128F92DF6C9,..\data\dataset\A\J\G\TRAJGCP128F92DF6C9.h5,,6,2.9327352
TRAJGDN128F1453AC3,..\data\dataset\A\J\G\TRAJGDN128F1453AC3.h5,,2,5.237246
TRAJHCO128F42570C1,..\data\dataset\A\J\H\TRAJHCO128F42570C1.h5,,3,8.065449
TRAJHHH128F932B5E4,..\data\dataset\A\J\H\TRAJHHH128F932B5E4.h5,,4,4.9528565
TRAJIEU128F429B613,..\data\dataset\A\J\I\TRAJIEU128F429B613.h5,,6,4.0440874
TRAJIGY12903CCA4AF,..\data\dataset\A\J\I\TRAJIGY12903CCA4AF.h5,,6,4.559438
TRAJILU128F426956F,..\data\dataset\A\J\I\TRAJILU128F426956F.h5,,6,4.12293
TRAJJZZ128F92F13D3,..\data\dataset\A\J\J\TRAJJZZ128F92F13D3.h5,,5,4.691597
TRAJKQZ128F1465490,..\data\dataset\A\J\K\TRAJKQZ128F1465490.h5,,4,6.006627
TRAJLGV128F4232684,..\data\dataset\A\J\L\TRAJLGV128F4232684.h5,,2,4.664285
TRAJMBU128F149332A,..\data\dataset\A\J\M\TRAJMBU128F149332A.h5,,7,3.7620401
TRAJMZR128F42556D2,..\data\dataset\A\J\M\TRAJMZR128F42556D2.h5,,5,2.9762201
TRAJMZS128F93329BE,..\data\dataset\A\J\M\TRAJMZS128F93329BE.h5,,5,3.4628468
TRAJNSP128E0781A10,..\data\dataset\A\J\N\TRAJNSP128E0781A10.h5,,7,3.103391
TRAJNYD128F9340A32,..\data\dataset\A\J\N\TRAJNYD128F9340A32.h5,,5,4.364605
TRAJNYU128E07856A5,..\data\dataset\A\J\N\TRAJNYU128E07856A5.h5,,1,2.355865
TRAJOZL128F9316501,..\data\dataset\A\J\O\TRAJOZL128F9316501.h5,,7,4.172768
TRAJPEI12903CEFDF5,..\data\dataset\A\J\P\TRAJPEI12903CEFDF5.h5,,1,3.0390005
TRAJPPO128F428AEB1,..\data\dataset\A\J\P\TRAJPPO128F428AEB1.h5,,5,2.8180819
TRAJPVZ128F933F299,..\data\dataset\A\J\P\TRAJPVZ128F933F299.h5,,1,3.3046541
TRAJPWL128F145E107,..\data\dataset\A\J\P\TRAJPWL128F145E107.h5,,5,4.293179
TRAJQBE128F92CCACA,..\data\dataset\A\J\Q\TRAJQBE128F92CCACA.h5,,5,5.9032903
TRAJQDR128F92CFC63,..\data\dataset\A\J\Q\TRAJQDR128F92CFC63.h5,,1,2.547926
TRAJQQP12903CCCC50,..\data\dataset\A\J\Q\TRAJQQP12903CCCC50.h5,,7,3.638233
TRAJQXU12903CBA457,..\data\dataset\A\J\Q\TRAJQXU12903CBA457.h5,,0,4.034533
TRAJQZO128F4267380,..\data\dataset\A\J\Q\TRAJQZO128F4267380.h5,,6,4.9260645
TRAJRFW12903D0737E,..\data\dataset\A\J\R\TRAJRFW12903D0737E.h5,,7,3.9234161
TRAJRQV12903D03B24,..\data\dataset\A\J\R\TRAJRQV12903D03B24.h5,,3,6.5705986
TRAJSAN128F426B1D3,..\data\dataset\A\J\S\TRAJSAN128F426B1D3.h5,,6,3.649941
TRAJSIR128F4294AF0,..\data\dataset\A\J\S\TRAJSIR128F4294AF0.h5,,4,10.897678
TRAJTZA128F92EDC0A,..\data\dataset\A\J\T\TRAJTZA128F92EDC0A.h5,,1,2.9516983
TRAJUHR128F9345F17,..\data\dataset\A\J\U\TRAJUHR128F9345F17.h5,,3,5.565947
TRAJWBA12903C9E95B,..\data\dataset\A\J\W\TRAJWBA12903C9E95B.h5,,2,3.679061
TRAJWBT128F932DEBE,..\data\dataset\A\J\W\TRAJWBT128F932DEBE.h5,,1,2.5897915
TRAJWGI128F42BC465,..\data\dataset\A\J\W\TRAJWGI128F42BC465.h5,,6,4.4991655
TRAJWGM128F428AF52,..\data\dataset\A\J\W\TRAJWGM128F428AF52.h5,,5,2.9510345
TRAJXFF128F425C2DD,..\data\dataset\A\J\X\TRAJXFF128F425C2DD.h5,,6,4.7083516
TRAJYOQ128EF34E57C,..\data\dataset\A\J\Y\TRAJYOQ128EF34E57C.h5,,1,2.5349529
TRAJZEU128F92ED03B,..\data\dataset\A\J\Z\TRAJZEU128F92ED03B.h5,,1,3.1915288
TRAJZLQ128F424E12B,..\data\dataset\A\J\Z\TRAJZLQ128F424E12B.h5,,1,3.083998
TRAKAEL128F4280E3A,..\data\dataset\A\K\A\TRAKAEL128F4280E3A.h5,,2,5.045842
TRAKAPI128F428CB43,..\data\dataset\A\K\A\TRAKAPI128F428CB43.h5,,5,12.240936
TRAKAQS128F145272F,..\data\dataset\A\K\A\TRAKAQS128F145272F.h5,,1,2.8201163
TRAKAXW12903CBFE3A,..\data\dataset\A\K\A\TRAKAXW12903CBFE3A.h5,,5,3.9429603
TRAKBAP128F423B005,..\data\dataset\A\K\B\TRAKBAP128F423B005.h5,,6,3.8220294
TRAKBQE12903CB5D1D,..\data\dataset\A\K\B\TRAKBQE12903CB5D1D.h5,,6,2.2635982
TRAKCCA128F92F4EDC,..\data\dataset\A\K\C\TRAKCCA128F92F4EDC.h5,,7,2.792014
TRAKCER128F932BE98,..\data\dataset\A\K\C\TRAKCER128F932BE98.h5,,0,3.07024
TRAKDGE12903CA8E5B,..\data\dataset\A\K\D\TRAKDGE12903CA8E5B.h5,,7,3.0108793
TRAKDIG128E07826B3,..\data\dataset\A\K\D\TRAKDIG128E07826B3.h5,,0,3.2217426
TRAKDJO128E07811D8,..\data\dataset\A\K\D\TRAKDJO128E07811D8.h5,,3,3.8745532
TRAKDWR128F92E5648,..\data\dataset\A\K\D\TRAKDWR128F92E5648.h5,,7,3.6106834
TRAKESY128F9348E63,..\data\dataset\A\K\E\TRAKESY128F9348E63.h5,,7,3.5957468
TRAKEYJ128F429B2C8,..\data\dataset\A\K\E\TRAKEYJ128F429B2C8.h5,,5,3.9636092
TRAKFJX128F92EEB53,..\data\dataset\A\K\F\TRAKFJX128F92EEB53.h5,,2,4.018197
TRAKFNJ128F42803A9,..\data\dataset\A\K\F\TRAKFNJ128F42803A9.h5,,1,2.4294114
TRAKFNZ128F92F7CED,..\data\dataset\A\K\F\TRAKFNZ128F92F7CED.h5,,7,3.202246
TRAKGGU128F428D83C,..\data\dataset\A\K\G\TRAKGGU128F428D83C.h5,,1,2.5442815
TRAKGQW128F424843A,..\data\dataset\A\K\G\TRAKGQW128F424843A.h5,,2,5.1144176
TRAKGSR128F42BAEB9,..\data\dataset\A\K\G\TRAKGSR128F42BAEB9.h5,,7,3.5482075
TRAKGXF128F4292448,..\data\dataset\A\K\G\TRAKGXF128F4292448.h5,,1,3.972576
TRAKGYR128F92FFD98,..\data\dataset\A\K\G\TRAKGYR128F92FFD98.h5,,1,3.324693
TRAKHAY128F92D1C6B,..\data\dataset\A\K\H\TRAKHAY128F92D1C6B.h5,,6,2.8126206
TRAKIMD128F9306921,..\data\dataset\A\K\I\TRAKIMD128F9306921.h5,,7,3.0486465
TRAKISP128F4284A37,..\data\dataset\A\K\I\TRAKISP128F4284A37.h5,,3,4.688847
TRAKKBI128F424AA5B,..\data\dataset\A\K\K\TRAKKBI128F424AA5B.h5,,4,3.7007537
TRAKKGN128F1474172,..\data\dataset\A\K\K\TRAKKGN128F1474172.h5,,1,2.9760792
TRAKKGU128F4243506,..\data\dataset\A\K\K\TRAKKGU128F4243506.h5,,1,4.010897
TRAKKST128F148C5A8,..\data\dataset\A\K\K\TRAKKST128F148C5A8.h5,,1,2.7649848
TRAKLSB128F428DFC8,..\data\dataset\A\K\L\TRAKLSB128F428DFC8.h5,,1,3.1442435
TRAKNBC12903CCE69F,..\data\dataset\A\K\N\TRAKNBC12903CCE69F.h5,,6,3.8146799
TRAKNEL12903CF48FC,..\data\dataset\A\K\N\TRAKNEL12903CF48FC.h5,,6,6.1156693
TRAKOJE128F92F5989,..\data\dataset\A\K\O\TRAKOJE128F92F5989.h5,,6,3.660391
TRAKOJW128F92CC883,..\data\dataset\A\K\O\TRAKOJW128F92CC883.h5,,5,4.2026453
TRAKOTX128F92EB27E,..\data\dataset\A\K\O\TRAKOTX128F92EB27E.h5,,2,3.233501
TRAKPND128F42389EA,..\data\dataset\A\K\P\TRAKPND128F42389EA.h5,,1,2.7111626
TRAKQIH128EF343180,..\data\dataset\A\K\Q\TRAKQIH128EF343180.h5,,1,4.9751425
TRAKQRT128F93047AF,..\data\dataset\A\K\Q\TRAKQRT128F93047AF.h5,,3,4.6032543
TRAKSRQ128F4269AE8,..\data\dataset\A\K\S\TRAKSRQ128F4269AE8.h5,,7,4.0704107
TRAKTWZ128EF35E206,..\data\dataset\A\K\T\TRAKTWZ128EF35E206.h5,,6,3.4991913
TRAKUMK128F933AA30,..\data\dataset\A\K\U\TRAKUMK128F933AA30.h5,,5,4.6008363
TRAKVEA128F930899D,..\data\dataset\A\K\V\TRAKVEA128F930899D.h5,,7,5.3905725
TRAKVRZ128EF342CE5,..\data\dataset\A\K\V\TRAKVRZ128EF342CE5.h5,,3,5.038742
TRAKWLA128F42A4D39,..\data\dataset\A\K\W\TRAKWLA128F42A4D39.h5,,7,3.413402
TRAKXBV12903CB1025,..\data\dataset\A\K\X\TRAKXBV12903CB1025.h5,,6,3.6887412
TRAKXIR128F92CF85A,..\data\dataset\A\K\X\TRAKXIR128F92CF85A.h5,,1,4.8170304
TRAKXMT128F92E920C,..\data\dataset\A\K\X\TRAKXMT128F92E920C.h5,,6,2.9042058
TRAKXUY128F4228046,..\data\dataset\A\K\X\TRAKXUY128F4228046.h5,,4,4.633621
TRAKXWJ128F423AC00,..\data\dataset\A\K\X\TRAKXWJ128F423AC00.h5,,1,4.6501703
TRAKYHY128F933BB51,..\data\dataset\A\K\Y\TRAKYHY128F933BB51.h5,,6,2.459206
TRAKYON128F429470C,..\data\dataset\A\K\Y\TRAKYON128F429470C.h5,,0,3.8601165
TRAKZRX128F931418B,..\data\dataset\A\K\Z\TRAKZRX128F931418B.h5,,7,3.0560977
TRALAWS128F4237D67,..\data\dataset\A\L\A\TRALAWS128F4237D67.h5,,2,5.629267
TRALAZZ128F930E19B,..\data\dataset\A\L\A\TRALAZZ128F930E19B.h5,,5,4.8142076
TRALBCY128F92D18EA,..\data\dataset\A\L\B\TRALBCY128F92D18EA.h5,,6,3.3830566
TRALCCM128F9307C0C,..\data\dataset\A\L\C\TRALCCM128F9307C0C.h5,,7,2.8441215
TRALDKS128F4275E4F,..\data\dataset\A\L\D\TRALDKS128F4275E4F.h5,,0,6.263232
TRALDNS128F14A2A28,..\data\dataset\A\L\D\TRALDNS128F14A2A28.h5,,0,4.7491016
TRALDOQ128F92D8CA9,..\data\dataset\A\L\D\TRALDOQ128F92D8CA9.h5,,2,3.2476656
TRALDRX128F92C2F56,..\data\dataset\A\L\D\TRALDRX128F92C2F56.h5,,7,1.8138081
TRALDUE128F9312AF2,..\data\dataset\A\L\D\TRALDUE128F9312AF2.h5,,1,3.1107326
TRALECB128F42A35E8,..\data\dataset\A\L\E\TRALECB128F42A35E8.h5,,1,2.0809054
TRALEMJ128F9346A4E,..\data\dataset\A\L\E\TRALEMJ128F9346A4E.h5,,7,3.1005993
TRALFRA128F92F1E61,..\data\dataset\A\L\F\TRALFRA128F92F1E61.h5,,2,3.8263404
TRALFVJ12903CEF275,..\data\dataset\A\L\F\TRALFVJ12903CEF275.h5,,7,2.971494
TRALGCA128E078EC5F,..\data\dataset\A\L\G\TRALGCA128E078EC5F.h5,,1,2.2880793
TRALGZN128F14956C4,..\data\dataset\A\L\G\TRALGZN128F14956C4.h5,,4,4.59258
TRALHRB128F4267197,..\data\dataset\A\L\H\TRALHRB128F4267197.h5,,7,5.2233343
TRALIBE128F425B3CA,..\data\dataset\A\L\I\TRALIBE128F425B3CA.h5,,4,6.160134
TRALJBT128F4266FD8,..\data\dataset\A\L\J\TRALJBT128F4266FD8.h5,,5,4.3949075
TRALJJK12903C950D2,..\data\dataset\A\L\J\TRALJJK12903C950D2.h5,,1,3.2793298
TRALLDB128F92FBE05,..\data\dataset\A\L\L\TRALLDB128F92FBE05.h5,,7,3.6739798
TRALLHP128F4280A2F,..\data\dataset\A\L\L\TRALLHP128F4280A2F.h5,,2,6.3970656
TRALLSG128F425A685,..\data\dataset\A\L\L\TRALLSG128F425A685.h5,,7,3.13966
TRALMAU128F4252947,..\data\dataset\A\L\M\TRALMAU128F4252947.h5,,6,4.560313
TRALMDF12903CD23F6,..\data\dataset\A\L\M\TRALMDF12903CD23F6.h5,,7,3.5028656
TRALMDJ128F14904BF,..\data\dataset\A\L\M\TRALMDJ128F14904BF.h5,,7,3.703304
TRALMPX128F931C411,..\data\dataset\A\L\M\TRALMPX128F931C411.h5,,6,3.9222429
TRALMQV128F147F21E,..\data\dataset\A\L\M\TRALMQV128F147F21E.h5,,7,3.2620575
TRALNPI128F145888B,..\data\dataset\A\L\N\TRALNPI128F145888B.h5,,7,3.097033
TRALNSY128F42AB307,..\data\dataset\A\L\N\TRALNSY128F42AB307.h5,,3,5.319956
TRALNTD128F4227418,..\data\dataset\A\L\N\TRALNTD128F4227418.h5,,7,2.5493917
TRALOBQ128F428AB9E,..\data\dataset\A\L\O\TRALOBQ128F428AB9E.h5,,7,3.5536659
TRALOLE128F9329937,..\data\dataset\A\L\O\TRALOLE128F9329937.h5,,5,4.9417396
TRALOMX128F9358983,..\data\dataset\A\L\O\TRALOMX128F9358983.h5,,4,3.6140199
TRALPTS12903D0099A,..\data\dataset\A\L\P\TRALPTS12903D0099A.h5,,6,3.526732
TRALQAL12903CB1405,..\data\dataset\A\L\Q\TRALQAL12903CB1405.h5,,5,4.343631
TRALQIC128E0785713,..\data\dataset\A\L\Q\TRALQIC128E0785713.h5,,6,4.173734
TRALQXR128F429DD21,..\data\dataset\A\L\Q\TRALQXR128F429DD21.h5,,4,4.0213947
TRALRHI128F9306C00,..\data\dataset\A\L\R\TRALRHI128F9306C00.h5,,3,6.9931993
TRALRTY128F428BE43,..\data\dataset\A\L\R\TRALRTY128F428BE43.h5,,6,4.999414
TRALRYL128F42BCBEF,..\data\dataset\A\L\R\TRALRYL128F42BCBEF.h5,,6,3.8483171
TRALSBI12903CCEEA0,..\data\dataset\A\L\S\TRALSBI12903CCEEA0.h5,,6,3.0499427
TRALSVT128F92DB1E0,..\data\dataset\A\L\S\TRALSVT128F92DB1E0.h5,,5,2.9993277
TRALTOR128F14A840F,..\data\dataset\A\L\T\TRALTOR128F14A840F.h5,,7,3.3906014
TRALTXO128F930843C,..\data\dataset\A\L\T\TRALTXO128F930843C.h5,,4,5.464849
TRALVKP128F42AD00C,..\data\dataset\A\L\V\TRALVKP128F42AD00C.h5,,7,2.1513956
TRALVLG128F92F2678,..\data\dataset\A\L\V\TRALVLG128F92F2678.h5,,5,3.011132
